"price,""size"",""rooms"",""elevator"",""bathrooms"",""air_cond"",""balcony"",""terrace"",""income"",""longevity"",""higher_stud"",""foreign"",""hospital"",""subway"",""university"",""intercity_bus"",""local_bus "",""flood"""
195000,77,2,0,2,0,0,0,10.797,4.578519469,28.11,17.24,1.17188818363273,3.30222373142297,3.61710582017942,1.21184241386532,0.577239353859218,6.69988194529827
166000,67,2,0,2,0,0,0,10.797,4.578519469,28.11,17.24,1.17188818363273,3.30222373142297,3.61710582017942,1.21184241386532,0.577239353859218,6.69988194529827
180000,111,3,1,2,1,0,1,12.563,11.79138322,31.8,2.12,0.329616150814676,3.77940628913218,1.95702063621717,1.2277936468393,0.278232516126883,1.54393091009873
160000,100,3,0,2,1,0,0,8.023,20.4027557,9.56,3.23,0.539595938933661,3.94504653028257,4.21939380444575,1.25028060795593,0.243948112528709,6.74200929560371
185000,65,1,0,1,0,0,0,14.66,5.742935278,47.51,2.78,1.7277912676361,4.36442595009965,0.923903609197746,3.90977957562491,1.4469920082281,0.464890494712655
300000,92,3,0,2,1,0,0,17.497,15.18218623,58.08,10.32,0.49198120015721,1.67336683970855,0.488864207990044,1.12189941770378,0.80354830153146,0.670015137209389
310500,169,3,0,2,0,0,0,14.66,5.742935278,47.51,2.78,1.63194126581281,4.10861868841868,0.720402691795202,3.7464600218476,1.12156788046631,0.826880123529641
575000,119,3,1,2,0,0,0,17.744,19.07294833,55.88,8.43,0.86861154728205,2.14376791509037,0.525808009631457,1.28133472547447,0.362204667523675,0.178373380749968
455000,161,2,1,2,0,0,0,15.985,18.63057325,53.29,10.19,0.865032999248866,2.16002437193354,0.50318022247321,1.30381960188509,0.340871427260432,0.17915852427287
423000,130,3,1,2,1,0,1,19.535,28.34158416,57.15,3.16,0.342869703449172,1.02233649247287,1.26138867555967,2.1458181587806,0.350174605342042,2.98422100641381
475500,194,4,1,3,1,0,1,14.66,5.742935278,47.51,2.78,1.63015956263101,4.0586182310806,0.721517013729173,3.71715331517976,1.02986714397616,0.92301387224602
289000,113,2,1,2,1,0,1,14.66,5.742935278,47.51,2.78,1.63015956263101,4.0586182310806,0.721517013729173,3.71715331517976,1.02986714397616,0.92301387224602
218500,69,1,1,1,1,0,0,14.66,5.742935278,47.51,2.78,1.53062443351046,3.99805509191394,0.619005679253531,3.63768570845631,1.0258518345951,0.925663483495391
200000,71,2,0,1,1,0,1,17.554,23.30369677,42.56,14.13,0.296954370700984,2.53096545386196,0.216199448613168,1.90683765857264,0.20333323825058,0.403329781511388
357500,132,3,1,2,1,0,1,14.66,5.742935278,47.51,2.78,1.63015956263101,4.0586182310806,0.721517013729173,3.71715331517976,1.02986714397616,0.92301387224602
110000,53,2,0,1,1,0,0,9.507,20.31148605,15.16,9.8,0.377673931483793,1.3231493708809,1.57372126712929,2.20635953133722,0.427638536499668,2.9352985133186
180000,61,3,0,1,1,0,0,17.774,20.38216561,54.04,9.18,0.35699347099006,2.64517155665756,0.0775088902526586,1.95537476231994,0.218275739233647,0.265053142424598
190000,89,3,1,1,1,0,1,12.214,26.28726287,29.79,12.33,0.287367183056102,3.20022140243416,0.472692729129711,2.3678294487062,0.0855578417421501,0.439872086998182
309000,110,2,1,2,1,0,0,18.442,17.33505821,59.98,2.78,1.26112763273382,2.63380575965563,2.46869955655216,2.48589321857211,0.244745231366698,3.20067817906784
510000,125,3,1,2,0,0,0,16.671,15.76959396,56.72,9.82,0.366844573609024,2.06053176549792,0.611202028682655,1.58074803584963,0.34808333335973,0.698700773427724
185000,64,1,1,1,1,0,1,14.66,5.742935278,47.51,2.78,1.7277912676361,4.36442595009965,0.923903609197746,3.90977957562491,1.4469920082281,0.464890494712655
156050,128,2,1,1,1,0,0,9.428,15.4589372,16.95,7.25,0.236490198528426,0.811500814711793,1.36906426432302,1.79133011872055,1.55186314603542,4.30860303378034
355000,90,3,1,1,1,0,1,19.198,27.30923695,62.04,2.73,0.738457011026263,0.882288444200203,0.993326796712926,0.732920315336778,0.745849989896177,1.38931617976114
390000,90,3,1,1,1,0,1,19.198,27.30923695,62.04,2.73,0.73038039602627,0.855772085726989,0.979540157485013,0.706426753986388,0.743778270053197,1.37944880001152
68000,77,3,0,1,1,0,1,5.987,11.90716448,6.23,15.14,0.490347628781072,1.30415064615685,1.46600704271339,1.09433546735816,0.222593893728891,2.56647419397934
280000,95,3,1,2,1,0,1,17.221,33.07839388,50.98,2.2,0.0961415481271527,0.520381910384272,0.299986727263311,1.56501786481521,0.330705479721848,2.14991063306575
361500,145,3,1,2,1,0,0,14.66,5.742935278,47.51,2.78,1.53062443351046,3.99805509191394,0.619005679253531,3.63768570845631,1.0258518345951,0.925663483495391
290000,93,3,1,2,1,0,1,18.152,25.08055854,55.74,10.15,0.319640753864859,2.0408573758446,0.35479221986291,2.30206853514632,0.358727600346951,1.2653628038319
441500,148,4,1,2,1,0,1,17.163,23.71575342,47.92,7.53,0.201180332705823,0.782093889975511,1.03460114927459,1.8588506509248,0.229054442120618,2.6986935714073
357500,124,3,1,2,1,0,1,17.163,23.71575342,47.92,7.53,0.201180332705823,0.782093889975511,1.03460114927459,1.8588506509248,0.229054442120618,2.6986935714073
220000,58,2,0,2,1,0,0,17.497,15.18218623,58.08,10.32,0.388539585826454,1.59161271678877,0.400613165383764,1.18059538477571,0.830353608014852,0.824175792050676
